bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,pictorial,first_name,middle_name,last_name,nickname,suffix,official_full_name,birthday,gender,term_type,term_start,term_end,state,district,senate_class,party,caucus,state_rank,url,address,phone,fax,contact_form,office,rss_url,how_appointed
H001052,02026,,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,Andrew Harris,1445,21139,Q506639,kg:/m/02852wc,13084,Andy,,Harris,,,Andy Harris,1957-01-25,M,rep,2023-01-03,2025-01-03,MD,1,,Republican,,,https://harris.house.gov,1536 Longworth House Office Building Washington DC 20515-2001,202-225-5311,,,1536 Longworth House Office Building,http://harris.house.gov/rss.xml,
H001052,02026,,412434,N00029147,19157,H8MD01094,1033464,Andy Harris (politician),15599,Andrew Harris,1445,21139,Q506639,kg:/m/02852wc,13084,Andy,,Harris,,,Andy Harris,1957-01-25,M,rep,2025-01-03,2027-01-03,MD,1,,Republican,,,https://harris.house.gov,1536 Longworth House Office Building Washington DC 20515-2001,202-225-5311,,,1536 Longworth House Office Building,http://harris.house.gov/rss.xml,
H001046,01937,S359,412281,N00029835,74517,H8NM01224;S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,13428,Martin,,Heinrich,,,Martin Heinrich,1971-10-17,M,rep,2009-01-06,2011-01-03,NM,1,,Democrat,,,http://heinrich.house.gov,,,,,,,
H001046,01937,S359,412281,N00029835,74517,H8NM01224;S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,13428,Martin,,Heinrich,,,Martin Heinrich,1971-10-17,M,rep,2011-01-05,2013-01-03,NM,1,,Democrat,,,http://heinrich.house.gov,336 Cannon HOB; Washington DC 20515-3101,202-225-6316,202-225-4975,https://forms.house.gov/heinrich/contact-form.shtml,336 Cannon House Office Building,,
H001046,01937,S359,412281,N00029835,74517,H8NM01224;S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,13428,Martin,,Heinrich,,,Martin Heinrich,1971-10-17,M,sen,2013-01-03,2019-01-03,NM,,1,Democrat,,junior,https://www.heinrich.senate.gov,303 Hart Senate Office Building Washington DC 20510,202-224-5521,202-225-4975,http://www.heinrich.senate.gov/contact,303 Hart Senate Office Building,,
H001046,01937,S359,412281,N00029835,74517,H8NM01224;S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,13428,Martin,,Heinrich,,,Martin Heinrich,1971-10-17,M,sen,2019-01-03,2025-01-03,NM,,1,Democrat,,senior,https://www.heinrich.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-5521,,https://www.heinrich.senate.gov/contact,709 Hart Senate Office Building,,
H001046,01937,S359,412281,N00029835,74517,H8NM01224;S2NM00088,1030686,Martin Heinrich,15588,Martin Heinrich,763,20930,Q565374,kg:/m/02qkv0r,13428,Martin,,Heinrich,,,Martin Heinrich,1971-10-17,M,sen,2025-01-03,2031-01-03,NM,,1,Democrat,,senior,https://www.heinrich.senate.gov,709 Hart Senate Office Building Washington DC 20510,202-224-5521,,https://www.heinrich.senate.gov/contact,709 Hart Senate Office Building,,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2009-01-06,2011-01-03,CT,4,,Democrat,,,http://himes.house.gov,,,,,,,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2011-01-05,2013-01-03,CT,4,,Democrat,,,http://himes.house.gov,119 Cannon HOB; Washington DC 20515-0704,202-225-5541,202-225-9629,https://forms.house.gov/himes/contact-form.shtml,119 Cannon House Office Building,,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2013-01-03,2015-01-03,CT,4,,Democrat,,,http://himes.house.gov,119 Cannon HOB; Washington DC 20515-0704,202-225-5541,202-225-9629,https://himes.house.gov/contact-me/email-me,119 Cannon House Office Building,http://himes.house.gov/rss.xml,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2015-01-06,2017-01-03,CT,4,,Democrat,,,http://himes.house.gov,1227 Longworth HOB; Washington DC 20515-0704,202-225-5541,202-225-9629,https://himes.house.gov/contact-me/email-me,1227 Longworth House Office Building,http://himes.house.gov/rss.xml,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2017-01-03,2019-01-03,CT,4,,Democrat,,,https://himes.house.gov,1227 Longworth House Office Building; Washington DC 20515-0704,202-225-5541,202-225-9629,,1227 Longworth House Office Building,http://himes.house.gov/rss.xml,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2019-01-03,2021-01-03,CT,4,,Democrat,,,https://himes.house.gov,1227 Longworth House Office Building Washington DC 20515-0704,202-225-5541,,,1227 Longworth House Office Building,http://himes.house.gov/rss.xml,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2021-01-03,2023-01-03,CT,4,,Democrat,,,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,,2137 Rayburn House Office Building,http://himes.house.gov/rss.xml,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2023-01-03,2025-01-03,CT,4,,Democrat,,,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,,2137 Rayburn House Office Building,http://himes.house.gov/rss.xml,
H001047,01913,,412282,N00029070,106744,H8CT04172,1031341,Jim Himes,15590,Jim Himes,764,20907,Q1689111,kg:/m/03w9x9v,12978,James,A.,Himes,Jim,,James A. Himes,1966-07-05,M,rep,2025-01-03,2027-01-03,CT,4,,Democrat,,,https://himes.house.gov,2137 Rayburn House Office Building Washington DC 20515-0704,202-225-5541,,,2137 Rayburn House Office Building,http://himes.house.gov/rss.xml,
H001042,01844,S361,412200,N00028139,1677,H6HI02251;S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,13423,Mazie,K.,Hirono,,,Mazie K. Hirono,1947-11-03,F,rep,2007-01-04,2009-01-03,HI,2,,Democrat,,,http://hirono.house.gov,,,,,,,
H001042,01844,S361,412200,N00028139,1677,H6HI02251;S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,13423,Mazie,K.,Hirono,,,Mazie K. Hirono,1947-11-03,F,rep,2009-01-06,2011-01-03,HI,2,,Democrat,,,http://hirono.house.gov,,,,,,,
H001042,01844,S361,412200,N00028139,1677,H6HI02251;S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,13423,Mazie,K.,Hirono,,,Mazie K. Hirono,1947-11-03,F,rep,2011-01-05,2013-01-03,HI,2,,Democrat,,,http://hirono.house.gov,1410 Longworth HOB; Washington DC 20515-1102,202-225-4906,202-225-4987,http://hirono.house.gov/IMA/issue_subscribe.htm,1410 Longworth House Office Building,,
H001042,01844,S361,412200,N00028139,1677,H6HI02251;S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,13423,Mazie,K.,Hirono,,,Mazie K. Hirono,1947-11-03,F,sen,2013-01-03,2019-01-03,HI,,1,Democrat,,junior,https://www.hirono.senate.gov,730 Hart Senate Office Building Washington DC 20510,202-224-6361,202-225-4987,https://www.hirono.senate.gov/contact,730 Hart Senate Office Building,http://www.hirono.senate.gov/rss/feeds/?type=all,
H001042,01844,S361,412200,N00028139,1677,H6HI02251;S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,13423,Mazie,K.,Hirono,,,Mazie K. Hirono,1947-11-03,F,sen,2019-01-03,2025-01-03,HI,,1,Democrat,,junior,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,,https://www.hirono.senate.gov/contact,109 Hart Senate Office Building,http://www.hirono.senate.gov/rss/feeds/?type=all,
H001042,01844,S361,412200,N00028139,1677,H6HI02251;S2HI00106,91216,Mazie Hirono,15580,Mazie K. Hirono,687,20713,Q16476,kg:/m/0357cd,13423,Mazie,K.,Hirono,,,Mazie K. Hirono,1947-11-03,F,sen,2025-01-03,2031-01-03,HI,,1,Democrat,,junior,https://www.hirono.senate.gov,109 Hart Senate Office Building Washington DC 20510,202-224-6361,,https://www.hirono.senate.gov/contact,109 Hart Senate Office Building,http://www.hirono.senate.gov/rss/feeds/?type=all,
H001061,02079,S344,412494,N00031688,41788,S0ND00093,85233,John Hoeven,,John Hoeven,1499,41107,Q374762,kg:/m/01qb45,13422,John,,Hoeven,,,John Hoeven,1957-03-13,M,sen,2011-01-05,2017-01-03,ND,,3,Republican,,senior,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,202-224-7999,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,338 Russell Senate Office Building,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,
H001061,02079,S344,412494,N00031688,41788,S0ND00093,85233,John Hoeven,,John Hoeven,1499,41107,Q374762,kg:/m/01qb45,13422,John,,Hoeven,,,John Hoeven,1957-03-13,M,sen,2017-01-03,2023-01-03,ND,,3,Republican,,senior,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,202-224-7999,https://www.hoeven.senate.gov/public/index.cfm/email-the-senator,338 Russell Senate Office Building,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,
H001061,02079,S344,412494,N00031688,41788,S0ND00093,85233,John Hoeven,,John Hoeven,1499,41107,Q374762,kg:/m/01qb45,13422,John,,Hoeven,,,John Hoeven,1957-03-13,M,sen,2023-01-03,2029-01-03,ND,,3,Republican,,senior,https://www.hoeven.senate.gov,338 Russell Senate Office Building Washington DC 20510,202-224-2551,,https://www.hoeven.senate.gov/contact/contact-the-senator,338 Russell Senate Office Building,http://www.hoeven.senate.gov/public/index.cfm/rss/feed,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1981-01-05,1983-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1983-01-03,1985-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1985-01-03,1987-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1987-01-06,1989-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1989-01-03,1991-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1991-01-03,1993-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1993-01-05,1995-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1995-01-04,1997-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1997-01-07,1999-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,1999-01-06,2001-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2001-01-03,2003-01-03,MD,5,,Democrat,,,,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2003-01-07,2005-01-03,MD,5,,Democrat,,,http://www.house.gov/hoyer,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2005-01-04,2007-01-03,MD,5,,Democrat,,,http://www.house.gov/hoyer,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2007-01-04,2009-01-03,MD,5,,Democrat,,,http://hoyer.house.gov,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2009-01-06,2011-01-03,MD,5,,Democrat,,,http://hoyer.house.gov,,,,,,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2011-01-05,2013-01-03,MD,5,,Democrat,,,http://hoyer.house.gov,1705 Longworth HOB; Washington DC 20515-2005,202-225-4131,202-225-4300,http://hoyer.house.gov/contact/email.asp,1705 Longworth House Office Building,,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2013-01-03,2015-01-03,MD,5,,Democrat,,,http://hoyer.house.gov,1705 Longworth HOB; Washington DC 20515-2005,202-225-4131,202-225-4300,https://hoyer.house.gov/email-steny,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2015-01-06,2017-01-03,MD,5,,Democrat,,,http://hoyer.house.gov,1705 Longworth HOB; Washington DC 20515-2005,202-225-4131,202-225-4300,https://hoyer.house.gov/email-steny,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2017-01-03,2019-01-03,MD,5,,Democrat,,,https://hoyer.house.gov,1705 Longworth House Office Building; Washington DC 20515-2005,202-225-4131,202-225-4300,,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2019-01-03,2021-01-03,MD,5,,Democrat,,,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2021-01-03,2023-01-03,MD,5,,Democrat,,,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2023-01-03,2025-01-03,MD,5,,Democrat,,,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H000874,00566,,400189,N00001821,26890,H2MD05155,1919,Steny Hoyer,15365,Steny Hoyer,293,14873,Q516515,kg:/m/025k5p,13088,Steny,H.,Hoyer,,,Steny H. Hoyer,1939-06-14,M,rep,2025-01-03,2027-01-03,MD,5,,Democrat,,,https://hoyer.house.gov,1705 Longworth House Office Building Washington DC 20515-2005,202-225-4131,,,1705 Longworth House Office Building,http://hoyer.house.gov/index.php?format=feed&amp;type=rss,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2011-01-05,2013-01-03,MI,2,,Republican,,,http://huizenga.house.gov/,1217 Longworth HOB; Washington DC 20515-2202,202-225-4401,202-226-0779,,1217 Longworth House Office Building,,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2013-01-03,2015-01-03,MI,2,,Republican,,,http://huizenga.house.gov,1217 Longworth HOB; Washington DC 20515-2202,202-225-4401,202-226-0779,http://huizenga.house.gov/contact/,1217 Longworth House Office Building,http://huizenga.house.gov/news/rss.aspx,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2015-01-06,2017-01-03,MI,2,,Republican,,,http://huizenga.house.gov,1217 Longworth HOB; Washington DC 20515-2202,202-225-4401,202-226-0779,http://huizenga.house.gov/contact/,1217 Longworth House Office Building,http://huizenga.house.gov/news/rss.aspx,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2017-01-03,2019-01-03,MI,2,,Republican,,,https://huizenga.house.gov,2232 Rayburn House Office Building; Washington DC 20515-2202,202-225-4401,202-226-0779,,2232 Rayburn House Office Building,http://huizenga.house.gov/news/rss.aspx,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2019-01-03,2021-01-03,MI,2,,Republican,,,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2202,202-225-4401,,,2232 Rayburn House Office Building,http://huizenga.house.gov/news/rss.aspx,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2021-01-03,2023-01-03,MI,2,,Republican,,,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2202,202-225-4401,,,2232 Rayburn House Office Building,http://huizenga.house.gov/news/rss.aspx,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2023-01-03,2025-01-03,MI,4,,Republican,,,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2204,202-225-4401,,,2232 Rayburn House Office Building,http://huizenga.house.gov/news/rss.aspx,
H001058,02028,,412437,N00030673,38351,H0MI02094,1033765,Bill Huizenga,15610,Bill Huizenga,1448,21142,Q862199,kg:/m/05b0j1w,13097,Bill,,Huizenga,,,Bill Huizenga,1969-01-31,M,rep,2025-01-03,2027-01-03,MI,4,,Republican,,,https://huizenga.house.gov,2232 Rayburn House Office Building Washington DC 20515-2204,202-225-4401,,,2232 Rayburn House Office Building,http://huizenga.house.gov/news/rss.aspx,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2007-01-04,2009-01-03,GA,4,,Democrat,,,http://hankjohnson.house.gov,,,,,,,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2009-01-06,2011-01-03,GA,4,,Democrat,,,http://hankjohnson.house.gov,,,,,,,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2011-01-05,2013-01-03,GA,4,,Democrat,,,http://hankjohnson.house.gov,1427 Longworth HOB; Washington DC 20515-1004,202-225-1605,202-226-0691,http://hankjohnson.house.gov/contact_hank_write.shtml,1427 Longworth House Office Building,,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2013-01-03,2015-01-03,GA,4,,Democrat,,,http://hankjohnson.house.gov,2240 Rayburn HOB; Washington DC 20515-1004,202-225-1605,202-226-0691,https://hankjohnson.house.gov/contact-me/email-me,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2015-01-06,2017-01-03,GA,4,,Democrat,,,http://hankjohnson.house.gov,2240 Rayburn HOB; Washington DC 20515-1004,202-225-1605,202-226-0691,https://hankjohnson.house.gov/contact-me/email-me,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2017-01-03,2019-01-03,GA,4,,Democrat,,,https://hankjohnson.house.gov,2240 Rayburn House Office Building; Washington DC 20515-1004,202-225-1605,202-226-0691,,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2019-01-03,2021-01-03,GA,4,,Democrat,,,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2021-01-03,2023-01-03,GA,4,,Democrat,,,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2023-01-03,2025-01-03,GA,4,,Democrat,,,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
J000288,01843,,412199,N00027848,68070,H6GA04129,1020576,Hank Johnson,16065,"Henry C. Johnson, Jr.",686,20712,Q983537,kg:/m/0flgyy,13013,Henry,C.,Johnson,Hank,Jr.,"Henry C. ""Hank"" Johnson, Jr.",1954-10-02,M,rep,2025-01-03,2027-01-03,GA,4,,Democrat,,,https://hankjohnson.house.gov,2240 Rayburn House Office Building Washington DC 20515-1004,202-225-1605,,,2240 Rayburn House Office Building,http://hankjohnson.house.gov/rss.xml,
